TIMS ID,Category,Item Status,UNSPSC,Minimum Sell Quantity,,,,,
WCPWP-17FV-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-17V,TIG Torches,Active,23171500,1,,,,,
WCPWP-17V-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-17V-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-17V-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-17V-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-18,TIG Torches,Active,23171500,1,,,,,
WCPWP-18-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-18-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-18-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-18-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-18P,TIG Torches,Active,23171500,1,,,,,
WCPWP-18P-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-18P-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-18SC,TIG Torches,Active,23171500,1,,,,,
WCPWP-18SC-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-18SC-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-18SC-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-18SP,TIG Torches,Active,23171500,1,,,,,
WCPWP-18V,TIG Torches,Active,23171500,1,,,,,
WCPWP-18V-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-18V-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-20,TIG Torches,Active,23171500,1,,,,,
WCPWP-20-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-20-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-20-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-20-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-200,TIG Torches,Active,23171500,1,,,,,
WCPWP-200-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-200-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-200V,TIG Torches,Active,23171500,1,,,,,
WCPWP-200V-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-200V-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-200V-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-200V-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-20M,TIG Torches,Active,23171500,1,,,,,
WCPWP-20P,TIG Torches,Active,23171500,1,,,,,
WCPWP-20P-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-20P-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-20V,TIG Torches,Active,23171500,1,,,,,
WCPWP-20V-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-20V-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-225,TIG Torches,Active,23171500,1,,,,,
WCPWP-225-12-HD,TIG Torches,Active,23171500,1,,,,,
WCPWP-225-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-225-50-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-22A,TIG Torches,Active,23171500,1,,,,,
WCPWP-22A-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-22A-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-22A-3,TIG Torches,Active,23171500,1,,,,,
WCPWP-22A-6,TIG Torches,Active,23171500,1,,,,,
WCPWP-22B,TIG Torches,Active,23171500,1,,,,,
WCPWP-22B-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-22B-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-22B-3,TIG Torches,Active,23171500,1,,,,,
WCPWP-22B-6,TIG Torches,Active,23171500,1,,,,,
WCPWP-23A,TIG Torches,Active,23171500,1,,,,,
WCPWP-23A-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-23A-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-23A-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-23A-3-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-23B,TIG Torches,Active,23171500,1,,,,,
WCPWP-24,TIG Torches,Active,23171500,1,,,,,
WCPWP-24-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-24-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-24-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-24-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-24F,TIG Torches,Active,23171500,1,,,,,
WCPWP-24F-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-24F-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-24F-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-24F-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-24FV,TIG Torches,Active,23171500,1,,,,,
WCPWP-24FV-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-24FV-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-24FV-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-24N,TIG Torches,Active,23171500,1,,,,,
WCPWP-24W,TIG Torches,Active,23171500,1,,,,,
WCPWP-24W-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-24W-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-24W-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-25-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-25-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-25-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-26,TIG Torches,Active,23171500,1,,,,,
WCPWP-26-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26F,TIG Torches,Active,23171500,1,,,,,
WCPWP-26F-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26F-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26F-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26F-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26FV,TIG Torches,Active,23171500,1,,,,,
WCPWP-26FV-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26FV-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26FV-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26FV-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26FV-50-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26P,TIG Torches,Active,23171500,1,,,,,
WCPWP-26V,TIG Torches,Active,23171500,1,,,,,
WCPWP-26V-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26V-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-26V-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-26V-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-27A,TIG Torches,Active,23171500,1,,,,,
WCPWP-27A-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-27A-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-27A-3,TIG Torches,Active,23171500,1,,,,,
WCPWP-27AAC,TIG Torches,Active,23171500,1,,,,,
WCPWP-27B,TIG Torches,Active,23171500,1,,,,,
WCPWP-27B-12,TIG Torches,Active,23171500,1,,,,,
WCPWP-27B-25,TIG Torches,Active,23171500,1,,,,,
WCPWP-27B-3,TIG Torches,Active,23171500,1,,,,,
WCPWP-27BHD,TIG Torches,Active,23171500,1,,,,,
WCPWP-50,TIG Torches,Active,23171500,1,,,,,
WCPWP-50-12-1,TIG Torches,Active,23171500,1,,,,,
WCPWP-50-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-50-25-1,TIG Torches,Active,23171500,1,,,,,
WCPWP-50-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-50-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-50V,TIG Torches,Active,23171500,1,,,,,
WCPWP-50V-12-1,TIG Torches,Active,23171500,1,,,,,
WCPWP-50V-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-50V-25-1,TIG Torches,Active,23171500,1,,,,,
WCPWP-50V-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9,TIG Torches,Active,23171500,1,,,,,
WCPWP-9-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9F,TIG Torches,Active,23171500,1,,,,,
WCPWP-9F-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9F-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9F-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9F-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9FV,TIG Torches,Active,23171500,1,,,,,
WCPWP-9FV-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9FV-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9FV-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9FV-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9P,TIG Torches,Active,23171500,1,,,,,
WCPWP-9P-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9P-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9V,TIG Torches,Active,23171500,1,,,,,
WCPWP-9V-12-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9V-12-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-9V-25-2,TIG Torches,Active,23171500,1,,,,,
WCPWP-9V-25-R,TIG Torches,Active,23171500,1,,,,,
WCPWP-R17FV-12R,TIG Torches,Active,23171500,1,,,,,
WCPWP-R17FV-25R,TIG Torches,Active,23171500,1,,,,,
WCPWP-R9FV,TIG Torches,Active,23171500,1,,,,,
WCPWTP17VR,TIG Torches,Active,23171500,1,,,,,
WCPWTP18MR,TIG Torches,Active,23171500,1,,,,,
WCPZCRK17,TIG Torch Parts,Active,23171500,1,,,,,
WCPZCRK17-2,TIG Torch Parts,Active,23171500,1,,,,,
WCPZCRK18,TIG Torch Parts,Active,23171500,1,,,,,
WCPZCRK20,TIG Torch Parts,Active,23171500,1,,,,,
WCPZCRK24,TIG Torch Parts,Active,23171500,1,,,,,
WCPZCRK26,TIG Torch Parts,Active,23171500,1,,,,,
WCPZCRK26-2,TIG Torch Parts,Active,23171500,1,,,,,
WCPZHCK-G,TIG Torch Parts,Active,23171500,1,,,,,
WCPZHCK-W,TIG Torch Parts,Active,23171500,1,,,,,
WCPZHRKG20,TIG Torch Parts,Active,23171500,1,,,,,
WCPZHRKW20,TIG Torch Parts,Active,23171500,1,,,,,
WCPZXGL,TIG Torch Parts,Active,23171500,1,,,,,
WEC1555RF/L,Leather Palm Gloves,Active,46181504,1,,,,,
WEC1555RF/M,Leather Palm Gloves,Active,46181504,1,,,,,
WEC1555RF/XL,Leather Palm Gloves,Active,46181504,1,,,,,
WEC219,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WEC3400/L,Disposable Clothing,Active,46181500,25,,,,,
WEC3400/M,Disposable Clothing,Active,46181500,25,,,,,
WEC3400/XL,Disposable Clothing,Active,46181500,25,,,,,
WEC3400/XXL,Disposable Clothing,Active,46181500,1,,,,,
WEC3400/XXXL,Disposable Clothing,Active,46181500,1,,,,,
WEC3400/XXXXL,Disposable Clothing,Active,46181500,1,,,,,
WEC3400/XXXXXL,Disposable Clothing,Active,46181500,1,,,,,
WEC3409/L,Disposable Clothing,Active,46181500,25,,,,,
WEC3409/M,Disposable Clothing,Active,46181500,25,,,,,
WEC3409/XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3409/XXL,Disposable Clothing,Active,46181500,1,,,,,
WEC3409/XXXL,Disposable Clothing,Active,46181500,1,,,,,
WEC3409/XXXXL,Disposable Clothing,Active,46181500,1,,,,,
WEC3409/XXXXXL,Disposable Clothing,Active,46181500,1,,,,,
WEC350,Leather Palm Gloves,Active,46181504,1,,,,,
WEC350-EA,Leather Palm Gloves,Active,46181504,12,,,,,
WEC350L-EA,Leather Palm Gloves,Active,46181504,1,,,,,
WEC3600/2XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3600/3XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3600/L,Disposable Clothing,Active,46181500,1,,,,,
WEC3600/XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3602/2XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3602/3XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3602/L,Disposable Clothing,Active,46181500,25,,,,,
WEC3602/XL,Disposable Clothing,Active,46181500,25,,,,,
WEC3606/2XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3606/3XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3606/L,Disposable Clothing,Active,46181500,25,,,,,
WEC3606/XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3609/2XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3609/3XL,Disposable Clothing,Active,46181500,1,,,,,
WEC3609/L,Disposable Clothing,Active,46181500,1,,,,,
WEC3609/XL,Disposable Clothing,Active,46181500,1,,,,,
WEC500/M,Leather Palm Gloves,Active,46181504,1,,,,,
WEC5000-B,Leather Palm Gloves,Active,46181504,1,,,,,
WEC500DC,Leather Palm Gloves,Active,46181504,1,,,,,
WEC500DC-AA/XL,Leather Palm Gloves,Active,46181504,1,,,,,
WEC500DP,Leather Palm Gloves,Active,46181504,1,,,,,
WEC500DP-AA/XL,Leather Palm Gloves,Active,46181504,1,,,,,
WEC500DP/XL,Leather Palm Gloves,Active,46181504,12,,,,,
WEC500L,Leather Palm Gloves,Active,46181504,1,,,,,
WEC500LDC,Leather Palm Gloves,Active,46181504,12,,,,,
WEC500LDP-A,Leather Palm Gloves,Active,46181504,1,,,,,
WEC500P,Leather Palm Gloves,Active,46181504,72,,,,,
WEC500RHO-EA,Leather Palm Gloves,Active,46181504,288,,,,,
WEC5558P/L,Leather Palm Gloves,Active,46181504,1,,,,,
WEC5558T/XL,Leather Palm Gloves,Active,46181504,1,,,,,
WEC558,Leather Palm Gloves,Active,46181504,12,,,,,
WEC558L,Leather Palm Gloves,Active,46181504,12,,,,,
WEC558Y-6,Leather Palm Gloves,Active,46181504,1,,,,,
WEC600-EA,Leather Palm Gloves,Active,46181504,12,,,,,
WEC650-EA,Leather Palm Gloves,Active,46181504,72,,,,,
WEC705,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WEC705L,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WEC708G,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WEC708SK,Cotton Canvas & Jersey Gloves,Active,46181504,240,,,,,
WEC708SKBS,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WEC710KGRPD,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WEC710KORPD,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WEC750L,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WEC750PD,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WEC750RL,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WEC75525/L,Leather Palm Gloves,Active,46181504,1,,,,,
WEC75525/XL,Leather Palm Gloves,Active,46181504,1,,,,,
WEC780K,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WEC7900BL,Hot Mill Gloves,Active,46181504,1,,,,,
WEC7900BLG,Hot Mill Gloves,Active,46181504,1,,,,,
WEC800-A,Leather Palm Gloves,Active,46181504,1,,,,,
WEC828,Leather Palm Gloves,Active,46181504,12,,,,,
WEC858,Leather Palm Gloves,Active,46181504,12,,,,,
WEC86300/L,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86400/M,Leather Palm Gloves,Active,46181504,1,,,,,
WEC86710/L,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86710/M,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86710/S,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86710/XL,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86710/XXL,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86711/L,Cold Weather Gloves,Active,46181504,1,,,,,
WEC86711/M,Cold Weather Gloves,Active,46181504,1,,,,,
WEC86711/XL,Cold Weather Gloves,Active,46181504,1,,,,,
WEC86711/XXL,Cold Weather Gloves,Active,46181504,1,,,,,
WEC86712/L,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86712/M,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86712/S,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86712/XL,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC86712/XXL,Anti-Vibration & Mechanics Gloves,Active,46182200,1,,,,,
WEC900-AA/L,Leather Palm Gloves,Active,46181504,1,,,,,
WEC900-AA/M,Leather Palm Gloves,Active,46181504,1,,,,,
WEC990/XS,Drivers Gloves,Active,46181504,1,,,,,
WEC990/XXL,Drivers Gloves,Active,46181504,12,,,,,
WEC990K-A/S,Drivers Gloves,Active,46181504,12,,,,,
WEC990K/L,Drivers Gloves,Active,46181504,12,,,,,
WEC990K/S,Drivers Gloves,Active,46181504,12,,,,,
WEC990KOT/L,Drivers Gloves,Active,46181504,12,,,,,
WEC990KOT/M,Drivers Gloves,Active,46181504,12,,,,,
WEC990KOT/S,Drivers Gloves,Active,46181504,12,,,,,
WEC990KOT/XL,Drivers Gloves,Active,46181504,12,,,,,
WEC990KOT/XXL,Drivers Gloves,Active,46181504,12,,,,,
WEC990T/L,Drivers Gloves,Active,46181504,1,,,,,
WEC990T/M,Drivers Gloves,Active,46181504,1,,,,,
WEC990T/S,Drivers Gloves,Active,46181504,1,,,,,
WEC990T/XL,Drivers Gloves,Active,46181504,1,,,,,
WEC994/L,Drivers Gloves,Active,46181504,12,,,,,
WEC994/M,Drivers Gloves,Active,46181504,12,,,,,
WEC994/S,Drivers Gloves,Active,46181504,1,,,,,
WEC994/XL,Drivers Gloves,Active,46181504,1,,,,,
WEC9940KT/XXL,Drivers Gloves,Active,46181504,1,,,,,
WEC9940KWT/L,Drivers Gloves,Active,46181504,12,,,,,
WEC9940KWT/M,Drivers Gloves,Active,46181504,12,,,,,
WEC9940KWT/S,Drivers Gloves,Active,46181504,12,,,,,
WEC9940KWT/XL,Drivers Gloves,Active,46181504,12,,,,,
WEC994K/XXL,Drivers Gloves,Active,46181504,12,,,,,
WEC999/L,Drivers Gloves,Active,46181504,12,,,,,
WEC999/M,Drivers Gloves,Active,46181504,12,,,,,
WEC999/S,Drivers Gloves,Active,46181504,12,,,,,
WEC999/XL,Drivers Gloves,Active,46181504,12,,,,,
WECB01JI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECB02SNI,Hot Mill Gloves,Active,46181504,1,,,,,
WECBWB51SI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECC3809/L,Disposable Clothing,Active,46181500,25,,,,,
WECC3809/M,Disposable Clothing,Active,46181500,25,,,,,
WECC3809/XL,Disposable Clothing,Active,46181500,25,,,,,
WECC3809/XXL,Disposable Clothing,Active,46181500,25,,,,,
WECC3809/XXXL,Disposable Clothing,Active,46181500,25,,,,,
WECC3809/XXXXL,Disposable Clothing,Active,46181500,25,,,,,
WECG03SI,Hot Mill Gloves,Active,46181504,1,,,,,
WECHVO5000/XL,Leather Palm Gloves,Active,46181504,12,,,,,
WECHVO5000/XXL,Leather Palm Gloves,Active,46181504,12,,,,,
WECHVO8000/XXL,Leather Palm Gloves,Active,46181504,12,,,,,
WECIC6/L,Leather Palm Gloves,Active,46181504,12,,,,,
WECIC6/M,Leather Palm Gloves,Active,46181504,12,,,,,
WECIC6/XL,Leather Palm Gloves,Active,46181504,12,,,,,
WECIC9/L,Leather Palm Gloves,Active,46181504,12,,,,,
WECIC9/M,Leather Palm Gloves,Active,46181504,12,,,,,
WECIC9/XL,Leather Palm Gloves,Active,46181504,12,,,,,
WECK01JI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECK01PDI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECK01PDJI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECK21JI,Cotton Canvas & Jersey Gloves,Planned Termination,46181504,1,,,,,
WECK42SI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECK61SNLI,Cotton Canvas & Jersey Gloves,Active,46181504,144,,,,,
WECK81CNCGRI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECK81CNCORI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECK81CNCYWI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECK81SCNCGRI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECK81SCNCGRIPD,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECK81SCNCORI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECK81SCNCORIPD,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECK81SCNCRI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECK81SCNCYWI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECK81SNI,Hot Mill Gloves,Active,46181504,1,,,,,
WECK81SNJI,Hot Mill Gloves,Active,46181504,1,,,,,
WECK8LI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECKBJ9I,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECKG22SI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECKJ01I,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECKJ01LI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECKJ55I,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECKJ55PI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECKJ8LI,Cotton Canvas & Jersey Gloves,Active,46181504,12,,,,,
WECKS990K/L,Drivers Gloves,Active,46181504,1,,,,,
WECKS990K/M,Drivers Gloves,Active,46181504,1,,,,,
WECKS990K/XL,Drivers Gloves,Active,46181504,1,,,,,
WECM18BT,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECM18G,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECSOK01PDI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WECT14CWLI,Cotton Canvas & Jersey Gloves,Active,46181504,1,,,,,
WES10,Adapters & Fittings,Active,40142300,1,,,,,
WES10-K2,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES10-N80,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES10-YA,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES1001,Gas Apparatus Support Equipment,Active,23171500,1,,,,,
WES1011,Gas Apparatus Support Equipment,Active,23171500,1,,,,,
WES1013,Gas Apparatus Support Equipment,Active,23171500,1,,,,,
WES1027,Gas Apparatus Support Equipment,Active,23171500,1,,,,,
WES1030,Gas Apparatus Support Equipment,Active,23171500,1,,,,,
WES1033,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES1038,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES1038-1,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES107,Adapters & Fittings,Active,40142300,10,,,,,
WES108,Adapters & Fittings,Active,40142300,1,,,,,
WES11,Adapters & Fittings,Active,40142300,1,,,,,
WES11-T,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES111-5,Adapters & Fittings,Active,40142300,1,,,,,
WES1132,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES115,Adapters & Fittings,Active,40142300,1,,,,,
WES12-T,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES123,Adapters & Fittings,Active,40142300,1,,,,,
WES124,Adapters & Fittings,Active,40142300,1,,,,,
WES125,Adapters & Fittings,Active,40142300,10,,,,,
WES126,Adapters & Fittings,Active,40142300,1,,,,,
WES128,Adapters & Fittings,Active,40142300,10,,,,,
WES13-2,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES13-3,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES13-3CV,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES13-3M2,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES130,Adapters & Fittings,Active,40142300,1,,,,,
WES131,Adapters & Fittings,Active,40142300,1,,,,,
WES132,Adapters & Fittings,Active,40142300,1,,,,,
WES1321-1,"Manifolds, Piping & Valves",Active,40142100,10,,,,,
WES133,Adapters & Fittings,Active,40142300,25,,,,,
WES134,Adapters & Fittings,Active,40142300,25,,,,,
WES135,Adapters & Fittings,Active,40142300,1,,,,,
WES136,Adapters & Fittings,Active,40142300,1,,,,,
WES137,Adapters & Fittings,Active,40142300,1,,,,,
WES138,Adapters & Fittings,Active,40142300,25,,,,,
WES14-0,Adapters & Fittings,Active,40142300,1,,,,,
WES14-2,Adapters & Fittings,Active,40142300,1,,,,,
WES14-3,Adapters & Fittings,Active,40142300,1,,,,,
WES14-3M1,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES14-3S,Torch & Regulator Repair Parts,Active,23171500,10,,,,,
WES14-3SF,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES142,Adapters & Fittings,Active,40142300,25,,,,,
WES1422A-15,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES1423,Gas Apparatus Support Equipment,Active,23171500,1,,,,,
WES143,Adapters & Fittings,Active,40142300,1,,,,,
WES144,Adapters & Fittings,Active,40142300,1,,,,,
WES1448R,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES145,Adapters & Fittings,Active,40142300,25,,,,,
WES149,Adapters & Fittings,Active,40142300,25,,,,,
WES15,Adapters & Fittings,Active,40142300,1,,,,,
WES15-1,Torch & Regulator Repair Parts,Active,23171500,10,,,,,
WES15-11,Adapters & Fittings,Active,40142300,1,,,,,
WES15-11SF,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES15-3CV,Adapters & Fittings,Active,40142300,1,,,,,
WES15-3CVR,Check Valves & Flash Arrestors,Active,40141600,1,,,,,
WES15-3S,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES15-3SF,Adapters & Fittings,Active,40142300,1,,,,,
WES15-4,Adapters & Fittings,Active,40142300,1,,,,,
WES15-4S,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES15-4SF,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES15-5,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES15-5SF,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES15-8,Adapters & Fittings,Active,40142300,1,,,,,
WES15-8CV,Adapters & Fittings,Active,40142300,1,,,,,
WES15-8M1,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES15-8M2,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES15-8M3,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
WES15-8S,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES15-8SF,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES15-9,Torch & Regulator Repair Parts,Active,23171500,1,,,,,
WES15-9S,Torch & Regulator Repair Parts,Active,23171500,25,,,,,
